ticket_id,start_date,resolve_date,priority,category,sub_category,department,assignee_team,sla_status,resolution_time_hrs,customer_impact,major_event,is_holiday,is_weekend,day_of_week,month,ticket_volume_day
TCKT_0972,2025-04-25 21:37:11,2025-04-27 00:37:11,Low,Access,Access Request,Finance,Infra Team,Met,27.0,Low,Security Patch,1,0,Friday,4,179
TCKT_0973,2025-05-26 09:02:19,2025-05-28 16:02:19,Low,Software,App Crash,HR,Infra Team,Breached,55.0,Low,None,0,0,Monday,5,205
TCKT_0974,2025-07-15 00:58:52,2025-07-15 19:58:52,Low,Network,VPN Issue,IT,Infra Team,Met,19.0,High,Product Launch,1,0,Tuesday,7,207
TCKT_0975,2025-09-07 14:39:42,2025-09-10 05:39:42,Low,Software,App Crash,Finance,App Support,Breached,63.0,Low,None,1,1,Sunday,9,129
TCKT_0976,2025-02-24 11:17:02,2025-02-25 16:17:02,Critical,Network,WiFi Issue,Admin,Infra Team,Met,29.0,Low,Server Maintenance,1,0,Monday,2,174
TCKT_0977,2025-08-20 22:12:15,2025-08-23 18:12:15,Critical,Access,Account Lock,HR,Infra Team,Breached,68.0,High,Server Maintenance,1,0,Wednesday,8,149
TCKT_0978,2025-06-14 16:19:35,2025-06-16 08:19:35,Critical,Software,Login Issue,Finance,Infra Team,Breached,40.0,High,Security Patch,0,1,Saturday,6,147
TCKT_0979,2025-01-11 22:11:18,2025-01-13 07:11:18,Critical,Software,Login Issue,Finance,App Support,Met,33.0,Medium,None,1,1,Saturday,1,162
TCKT_0980,2025-09-24 06:33:59,2025-09-24 17:33:59,Low,Access,Password Reset,HR,App Support,Met,11.0,Medium,Security Patch,1,0,Wednesday,9,139
TCKT_0981,2025-02-05 06:50:39,2025-02-07 02:50:39,High,Access,Account Lock,Admin,Hardware Support,Met,44.0,Medium,Product Launch,0,0,Wednesday,2,205
TCKT_0982,2025-09-18 16:27:29,2025-09-19 09:27:29,Medium,Network,Server Down,Finance,App Support,Met,17.0,Medium,Server Maintenance,0,0,Thursday,9,239
TCKT_0983,2025-07-11 01:50:27,2025-07-12 09:50:27,Medium,Software,UI Bug,HR,Infra Team,Met,32.0,High,None,1,0,Friday,7,134
TCKT_0984,2025-01-11 03:32:10,2025-01-11 04:32:10,Low,Access,Password Reset,IT,Infra Team,Met,1.0,High,System Upgrade,1,1,Saturday,1,118
TCKT_0985,2025-08-05 06:58:30,2025-08-06 16:58:30,Critical,Network,Server Down,Admin,App Support,Met,34.0,Low,Server Maintenance,0,0,Tuesday,8,239
TCKT_0986,2025-04-09 04:38:59,2025-04-10 11:38:59,Low,Network,WiFi Issue,Admin,App Support,Breached,31.0,Medium,None,0,0,Wednesday,4,146
TCKT_0987,2025-06-26 12:39:23,2025-06-29 10:39:23,Medium,Hardware,System Crash,Admin,Infra Team,Breached,70.0,Medium,None,1,0,Thursday,6,141
TCKT_0988,2024-11-10 02:35:23,2024-11-13 02:35:23,High,Access,Password Reset,Admin,Infra Team,Met,72.0,Low,Server Maintenance,1,1,Sunday,11,222
TCKT_0989,2025-05-23 05:38:56,2025-05-24 00:38:56,Critical,Access,Password Reset,Admin,Infra Team,Breached,19.0,High,None,1,0,Friday,5,121
TCKT_0990,2025-07-27 02:51:42,2025-07-27 06:51:42,Critical,Access,Access Request,IT,Hardware Support,Breached,4.0,Low,Security Patch,0,1,Sunday,7,246
TCKT_0991,2025-03-04 06:07:41,2025-03-06 01:07:41,Critical,Access,Access Request,HR,Infra Team,Met,43.0,High,Security Patch,1,0,Tuesday,3,220
TCKT_0992,2024-12-16 14:07:23,2024-12-16 22:07:23,High,Network,Server Down,IT,Infra Team,Breached,8.0,High,Product Launch,1,0,Monday,12,234
TCKT_0993,2024-12-25 17:01:49,2024-12-26 17:01:49,Low,Access,Password Reset,Finance,Infra Team,Met,24.0,High,Product Launch,0,0,Wednesday,12,137
TCKT_0994,2024-10-20 15:13:53,2024-10-22 11:13:53,Low,Access,Account Lock,HR,App Support,Met,44.0,Medium,System Upgrade,0,1,Sunday,10,147
TCKT_0995,2025-06-11 11:47:29,2025-06-12 08:47:29,High,Access,Account Lock,HR,Hardware Support,Met,21.0,Medium,None,1,0,Wednesday,6,180
TCKT_0996,2025-10-04 16:43:57,2025-10-07 09:43:57,High,Network,Server Down,IT,Hardware Support,Met,65.0,Medium,Security Patch,1,1,Saturday,10,143
TCKT_0997,2025-08-11 04:28:31,2025-08-13 00:28:31,Medium,Network,Server Down,HR,App Support,Breached,44.0,Medium,Server Maintenance,1,0,Monday,8,128
TCKT_0998,2025-04-02 16:45:42,2025-04-04 05:45:42,Low,Access,Account Lock,HR,App Support,Met,37.0,Medium,System Upgrade,0,0,Wednesday,4,165
TCKT_0999,2025-09-29 13:30:09,2025-09-30 10:30:09,Critical,Software,App Crash,Admin,Infra Team,Met,21.0,Low,Server Maintenance,0,0,Monday,9,209
TCKT_1000,2025-02-21 21:47:28,2025-02-24 17:47:28,Critical,Hardware,Printer Issue,HR,Infra Team,Breached,68.0,High,Server Maintenance,1,0,Friday,2,156
